"date","municipality_code","municipality_name","municipality_order","vaccine_name","dose_number","vaccinated","vaccines_arrived","vaccines_allocated","object_id"
2021-03-02,"56","Kretingos r. sav.","25","Moderna","Antra dozė",NA,NA,NA,12665
2021-03-02,"56","Kretingos r. sav.","25","Moderna","Pirma dozė",2,NA,NA,12692
2021-03-02,"56","Kretingos r. sav.","25","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12700
2021-03-02,"56","Kretingos r. sav.","25","AstraZeneca","Pirma dozė",26,NA,NA,12763
2021-03-02,"56","Kretingos r. sav.","25","AstraZeneca","Antra dozė",NA,NA,NA,12784
2021-03-02,"57","Kupiškio r. sav.","26","Pfizer-BioNTech","Pirma dozė",4,NA,NA,12496
2021-03-02,"57","Kupiškio r. sav.","26","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12528
2021-03-02,"57","Kupiškio r. sav.","26","AstraZeneca","Pirma dozė",11,NA,NA,12686
2021-03-02,"57","Kupiškio r. sav.","26","AstraZeneca","Antra dozė",NA,NA,NA,12687
2021-03-02,"57","Kupiškio r. sav.","26","Moderna","Pirma dozė",3,NA,NA,12769
2021-03-02,"57","Kupiškio r. sav.","26","Moderna","Antra dozė",NA,NA,NA,12770
2021-03-02,"58","Kazlų Rūdos sav.","21","Moderna","Pirma dozė",NA,NA,NA,12448
2021-03-02,"58","Kazlų Rūdos sav.","21","Moderna","Antra dozė",1,NA,NA,12474
2021-03-02,"58","Kazlų Rūdos sav.","21","Pfizer-BioNTech","Pirma dozė",8,NA,NA,12630
2021-03-02,"58","Kazlų Rūdos sav.","21","Pfizer-BioNTech","Antra dozė",28,NA,NA,12707
2021-03-02,"58","Kazlų Rūdos sav.","21","AstraZeneca","Pirma dozė",20,NA,NA,12749
2021-03-02,"58","Kazlų Rūdos sav.","21","AstraZeneca","Antra dozė",NA,NA,NA,12750
2021-03-02,"59","Lazdijų r. sav.","27","Moderna","Pirma dozė",3,NA,NA,12592
2021-03-02,"59","Lazdijų r. sav.","27","Moderna","Antra dozė",1,NA,NA,12593
2021-03-02,"59","Lazdijų r. sav.","27","Pfizer-BioNTech","Pirma dozė",3,NA,NA,12643
2021-03-02,"59","Lazdijų r. sav.","27","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12661
2021-03-02,"59","Lazdijų r. sav.","27","AstraZeneca","Antra dozė",NA,NA,NA,12741
2021-03-02,"59","Lazdijų r. sav.","27","AstraZeneca","Pirma dozė",72,NA,NA,12804
2021-03-02,"61","Mažeikių r. sav.","29","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12489
2021-03-02,"61","Mažeikių r. sav.","29","Pfizer-BioNTech","Pirma dozė",5,NA,NA,12522
2021-03-02,"61","Mažeikių r. sav.","29","AstraZeneca","Pirma dozė",79,NA,NA,12704
2021-03-02,"61","Mažeikių r. sav.","29","AstraZeneca","Antra dozė",NA,NA,NA,12705
2021-03-02,"61","Mažeikių r. sav.","29","Moderna","Antra dozė",65,NA,NA,12732
2021-03-02,"61","Mažeikių r. sav.","29","Moderna","Pirma dozė",85,NA,NA,12745
2021-03-02,"62","Molėtų r. sav.","30","AstraZeneca","Pirma dozė",2,NA,NA,12485
2021-03-02,"62","Molėtų r. sav.","30","AstraZeneca","Antra dozė",NA,NA,NA,12517
2021-03-02,"62","Molėtų r. sav.","30","Pfizer-BioNTech","Pirma dozė",53,NA,NA,12654
2021-03-02,"62","Molėtų r. sav.","30","Moderna","Antra dozė",1,NA,NA,12663
2021-03-02,"62","Molėtų r. sav.","30","Moderna","Pirma dozė",1,NA,NA,12691
2021-03-02,"62","Molėtų r. sav.","30","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12713
2021-03-02,"63","Pagėgių sav.","32","Moderna","Antra dozė",NA,NA,NA,12546
2021-03-02,"63","Pagėgių sav.","32","Moderna","Pirma dozė",NA,NA,NA,12595
2021-03-02,"63","Pagėgių sav.","32","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,12632
2021-03-02,"63","Pagėgių sav.","32","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12651
2021-03-02,"63","Pagėgių sav.","32","AstraZeneca","Antra dozė",NA,NA,NA,12761
2021-03-02,"63","Pagėgių sav.","32","AstraZeneca","Pirma dozė",21,NA,NA,12783
2021-03-02,"65","Pakruojo r. sav.","33","AstraZeneca","Antra dozė",NA,NA,NA,12561
2021-03-02,"65","Pakruojo r. sav.","33","Moderna","Antra dozė",NA,NA,NA,12583
2021-03-02,"65","Pakruojo r. sav.","33","AstraZeneca","Pirma dozė",NA,NA,NA,12589
2021-03-02,"65","Pakruojo r. sav.","33","Moderna","Pirma dozė",1,NA,NA,12605
2021-03-02,"65","Pakruojo r. sav.","33","Pfizer-BioNTech","Pirma dozė",94,NA,NA,12659
2021-03-02,"65","Pakruojo r. sav.","33","Pfizer-BioNTech","Antra dozė",4,NA,NA,12660
2021-03-02,"66","Panevėžio r. sav.","35","Moderna","Pirma dozė",13,NA,NA,12462
2021-03-02,"66","Panevėžio r. sav.","35","Moderna","Antra dozė",NA,NA,NA,12542
2021-03-02,"66","Panevėžio r. sav.","35","AstraZeneca","Antra dozė",NA,NA,NA,12597
2021-03-02,"66","Panevėžio r. sav.","35","AstraZeneca","Pirma dozė",27,NA,NA,12619
2021-03-02,"66","Panevėžio r. sav.","35","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12778
2021-03-02,"66","Panevėžio r. sav.","35","Pfizer-BioNTech","Pirma dozė",58,NA,NA,12800
2021-03-02,"67","Pasvalio r. sav.","36","Pfizer-BioNTech","Pirma dozė",6,NA,NA,12467
2021-03-02,"67","Pasvalio r. sav.","36","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12520
2021-03-02,"67","Pasvalio r. sav.","36","AstraZeneca","Pirma dozė",10,NA,NA,12606
2021-03-02,"67","Pasvalio r. sav.","36","AstraZeneca","Antra dozė",NA,NA,NA,12626
2021-03-02,"67","Pasvalio r. sav.","36","Moderna","Pirma dozė",NA,NA,NA,12753
2021-03-02,"67","Pasvalio r. sav.","36","Moderna","Antra dozė",NA,NA,NA,12796
2021-03-02,"68","Plungės r. sav.","37","Moderna","Antra dozė",NA,NA,NA,12579
2021-03-02,"68","Plungės r. sav.","37","Moderna","Pirma dozė",NA,NA,NA,12603
2021-03-02,"68","Plungės r. sav.","37","AstraZeneca","Pirma dozė",26,NA,NA,12666
2021-03-02,"68","Plungės r. sav.","37","AstraZeneca","Antra dozė",NA,NA,NA,12693
2021-03-02,"68","Plungės r. sav.","37","Pfizer-BioNTech","Pirma dozė",3,NA,NA,12751
2021-03-02,"68","Plungės r. sav.","37","Pfizer-BioNTech","Antra dozė",1,NA,NA,12752
2021-03-02,"69","Prienų r. sav.","38","Moderna","Antra dozė",4,NA,NA,12510
2021-03-02,"69","Prienų r. sav.","38","Moderna","Pirma dozė",NA,NA,NA,12533
2021-03-02,"69","Prienų r. sav.","38","Pfizer-BioNTech","Antra dozė",4,NA,NA,12648
2021-03-02,"69","Prienų r. sav.","38","Pfizer-BioNTech","Pirma dozė",133,NA,NA,12728
2021-03-02,"69","Prienų r. sav.","38","AstraZeneca","Pirma dozė",19,NA,NA,12731
2021-03-02,"69","Prienų r. sav.","38","AstraZeneca","Antra dozė",NA,NA,NA,12766
2021-03-02,"71","Radviliškio r. sav.","39","Moderna","Pirma dozė",2,NA,NA,12555
2021-03-02,"71","Radviliškio r. sav.","39","Moderna","Antra dozė",1,NA,NA,12556
2021-03-02,"71","Radviliškio r. sav.","39","Pfizer-BioNTech","Pirma dozė",7,NA,NA,12641
2021-03-02,"71","Radviliškio r. sav.","39","Pfizer-BioNTech","Antra dozė",12,NA,NA,12685
2021-03-02,"71","Radviliškio r. sav.","39","AstraZeneca","Pirma dozė",1,NA,NA,12744
2021-03-02,"71","Radviliškio r. sav.","39","AstraZeneca","Antra dozė",NA,NA,NA,12805
2021-03-02,"72","Raseinių r. sav.","40","Moderna","Pirma dozė",1,NA,NA,12463
2021-03-02,"72","Raseinių r. sav.","40","Moderna","Antra dozė",1,NA,NA,12464
2021-03-02,"72","Raseinių r. sav.","40","AstraZeneca","Antra dozė",NA,NA,NA,12479
2021-03-02,"72","Raseinių r. sav.","40","AstraZeneca","Pirma dozė",10,NA,NA,12498
2021-03-02,"72","Raseinių r. sav.","40","Pfizer-BioNTech","Pirma dozė",20,NA,NA,12773
2021-03-02,"72","Raseinių r. sav.","40","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12774
2021-03-02,"73","Rokiškio r. sav.","42","AstraZeneca","Antra dozė",NA,NA,NA,12492
2021-03-02,"73","Rokiškio r. sav.","42","AstraZeneca","Pirma dozė",1,NA,NA,12525
2021-03-02,"73","Rokiškio r. sav.","42","Moderna","Pirma dozė",NA,NA,NA,12743
2021-03-02,"73","Rokiškio r. sav.","42","Pfizer-BioNTech","Pirma dozė",63,NA,NA,12765
2021-03-02,"73","Rokiškio r. sav.","42","Moderna","Antra dozė",NA,NA,NA,12787
2021-03-02,"73","Rokiškio r. sav.","42","Pfizer-BioNTech","Antra dozė",10,NA,NA,12788
2021-03-02,"74","Rietavo sav.","41","AstraZeneca","Pirma dozė",NA,NA,NA,12455
2021-03-02,"74","Rietavo sav.","41","Pfizer-BioNTech","Antra dozė",1,NA,NA,12497
2021-03-02,"74","Rietavo sav.","41","AstraZeneca","Antra dozė",NA,NA,NA,12514
2021-03-02,"74","Rietavo sav.","41","Pfizer-BioNTech","Pirma dozė",1,NA,NA,12529
2021-03-02,"74","Rietavo sav.","41","Moderna","Pirma dozė",1,NA,NA,12657
2021-03-02,"74","Rietavo sav.","41","Moderna","Antra dozė",NA,NA,NA,12658
2021-03-02,"75","Skuodo r. sav.","43","AstraZeneca","Antra dozė",NA,NA,NA,12513
2021-03-02,"75","Skuodo r. sav.","43","AstraZeneca","Pirma dozė",NA,NA,NA,12538
2021-03-02,"75","Skuodo r. sav.","43","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,12694
2021-03-02,"75","Skuodo r. sav.","43","Pfizer-BioNTech","Antra dozė",1,NA,NA,12695
2021-03-02,"75","Skuodo r. sav.","43","Moderna","Pirma dozė",1,NA,NA,12736
2021-03-02,"75","Skuodo r. sav.","43","Moderna","Antra dozė",1,NA,NA,12775
2021-03-02,"77","Tauragės r. sav.","51","Pfizer-BioNTech","Pirma dozė",108,NA,NA,12550
2021-03-02,"77","Tauragės r. sav.","51","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12551
2021-03-02,"77","Tauragės r. sav.","51","AstraZeneca","Pirma dozė",3,NA,NA,12668
2021-03-02,"77","Tauragės r. sav.","51","AstraZeneca","Antra dozė",NA,NA,NA,12701
2021-03-02,"77","Tauragės r. sav.","51","Moderna","Pirma dozė",NA,NA,NA,12747
2021-03-02,"77","Tauragės r. sav.","51","Moderna","Antra dozė",1,NA,NA,12748
2021-03-02,"78","Telšių r. sav.","52","AstraZeneca","Pirma dozė",50,NA,NA,12588
2021-03-02,"78","Telšių r. sav.","52","AstraZeneca","Antra dozė",NA,NA,NA,12612
2021-03-02,"78","Telšių r. sav.","52","Pfizer-BioNTech","Pirma dozė",1,NA,NA,12629
2021-03-02,"78","Telšių r. sav.","52","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12672
2021-03-02,"78","Telšių r. sav.","52","Moderna","Antra dozė",NA,NA,NA,12757
2021-03-02,"78","Telšių r. sav.","52","Moderna","Pirma dozė",1,NA,NA,12801
2021-03-02,"79","Trakų r. sav.","53","Moderna","Antra dozė",49,NA,NA,12563
2021-03-02,"79","Trakų r. sav.","53","Moderna","Pirma dozė",3,NA,NA,12591
2021-03-02,"79","Trakų r. sav.","53","Pfizer-BioNTech","Pirma dozė",17,NA,NA,12721
2021-03-02,"79","Trakų r. sav.","53","Pfizer-BioNTech","Antra dozė",8,NA,NA,12722
2021-03-02,"79","Trakų r. sav.","53","AstraZeneca","Pirma dozė",47,NA,200,12797
2021-03-02,"79","Trakų r. sav.","53","AstraZeneca","Antra dozė",NA,NA,200,12798
2021-03-02,"81","Ukmergės r. sav.","54","AstraZeneca","Antra dozė",NA,NA,NA,12453
2021-03-02,"81","Ukmergės r. sav.","54","AstraZeneca","Pirma dozė",31,NA,NA,12509
2021-03-02,"81","Ukmergės r. sav.","54","Moderna","Pirma dozė",NA,NA,NA,12636
2021-03-02,"81","Ukmergės r. sav.","54","Moderna","Antra dozė",1,NA,NA,12680
2021-03-02,"81","Ukmergės r. sav.","54","Pfizer-BioNTech","Pirma dozė",63,NA,NA,12729
2021-03-02,"81","Ukmergės r. sav.","54","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12730
2021-03-02,"82","Utenos r. sav.","55","Pfizer-BioNTech","Antra dozė",1,NA,NA,12545
2021-03-02,"82","Utenos r. sav.","55","Pfizer-BioNTech","Pirma dozė",5,NA,NA,12616
2021-03-02,"82","Utenos r. sav.","55","Moderna","Antra dozė",NA,NA,NA,12644
2021-03-02,"82","Utenos r. sav.","55","Moderna","Pirma dozė",1,NA,NA,12723
2021-03-02,"82","Utenos r. sav.","55","AstraZeneca","Antra dozė",NA,NA,NA,12735
2021-03-02,"82","Utenos r. sav.","55","AstraZeneca","Pirma dozė",4,NA,NA,12771
2021-03-02,"84","Šakių r. sav.","44","Pfizer-BioNTech","Antra dozė",2,NA,NA,12447
2021-03-02,"84","Šakių r. sav.","44","Pfizer-BioNTech","Pirma dozė",3,NA,NA,12526
2021-03-02,"84","Šakių r. sav.","44","AstraZeneca","Antra dozė",NA,NA,NA,12662
2021-03-02,"84","Šakių r. sav.","44","AstraZeneca","Pirma dozė",3,NA,NA,12664
2021-03-02,"84","Šakių r. sav.","44","Moderna","Pirma dozė",NA,NA,NA,12670
2021-03-02,"84","Šakių r. sav.","44","Moderna","Antra dozė",NA,NA,NA,12703
2021-03-02,"85","Šalčininkų r. sav.","45","Moderna","Antra dozė",NA,NA,NA,12547
2021-03-02,"85","Šalčininkų r. sav.","45","Pfizer-BioNTech","Pirma dozė",17,NA,NA,12562
2021-03-02,"85","Šalčininkų r. sav.","45","Moderna","Pirma dozė",NA,NA,NA,12566
2021-03-02,"85","Šalčininkų r. sav.","45","AstraZeneca","Pirma dozė",NA,NA,200,12569
2021-03-02,"85","Šalčininkų r. sav.","45","AstraZeneca","Antra dozė",NA,NA,200,12570
2021-03-02,"85","Šalčininkų r. sav.","45","Pfizer-BioNTech","Antra dozė",1,NA,NA,12590
2021-03-02,"86","Švenčionių r. sav.","50","Pfizer-BioNTech","Pirma dozė",3,NA,NA,12568
2021-03-02,"86","Švenčionių r. sav.","50","Moderna","Pirma dozė",NA,NA,NA,12585
2021-03-02,"86","Švenčionių r. sav.","50","Pfizer-BioNTech","Antra dozė",2,NA,NA,12598
2021-03-02,"86","Švenčionių r. sav.","50","Moderna","Antra dozė",NA,NA,NA,12628
2021-03-02,"86","Švenčionių r. sav.","50","AstraZeneca","Antra dozė",NA,NA,NA,12684
2021-03-02,"86","Švenčionių r. sav.","50","AstraZeneca","Pirma dozė",77,NA,NA,12717
2021-03-02,"87","Šilalės r. sav.","47","AstraZeneca","Pirma dozė",40,NA,NA,12764
2021-03-02,"87","Šilalės r. sav.","47","Pfizer-BioNTech","Pirma dozė",52,NA,NA,12781
2021-03-02,"87","Šilalės r. sav.","47","Pfizer-BioNTech","Antra dozė",1,NA,NA,12782
2021-03-02,"87","Šilalės r. sav.","47","AstraZeneca","Antra dozė",NA,NA,NA,12785
2021-03-02,"87","Šilalės r. sav.","47","Moderna","Pirma dozė",NA,NA,NA,12790
2021-03-02,"87","Šilalės r. sav.","47","Moderna","Antra dozė",NA,NA,NA,12791
2021-03-02,"88","Šilutės r. sav.","48","AstraZeneca","Antra dozė",NA,NA,NA,12534
2021-03-02,"88","Šilutės r. sav.","48","AstraZeneca","Pirma dozė",38,NA,NA,12535
2021-03-02,"88","Šilutės r. sav.","48","Pfizer-BioNTech","Pirma dozė",26,NA,NA,12649
2021-03-02,"88","Šilutės r. sav.","48","Pfizer-BioNTech","Antra dozė",2,NA,NA,12673
2021-03-02,"88","Šilutės r. sav.","48","Moderna","Pirma dozė",NA,NA,NA,12767
2021-03-02,"88","Šilutės r. sav.","48","Moderna","Antra dozė",NA,NA,NA,12789
2021-03-02,"89","Širvintų r. sav.","49","Moderna","Antra dozė",NA,NA,NA,12481
2021-03-02,"89","Širvintų r. sav.","49","Moderna","Pirma dozė",NA,NA,NA,12506
2021-03-02,"89","Širvintų r. sav.","49","Pfizer-BioNTech","Pirma dozė",25,NA,NA,12544
2021-03-02,"89","Širvintų r. sav.","49","AstraZeneca","Antra dozė",NA,NA,NA,12601
2021-03-02,"89","Širvintų r. sav.","49","AstraZeneca","Pirma dozė",1,NA,NA,12602
2021-03-02,"89","Širvintų r. sav.","49","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12615
2021-03-02,"91","Šiaulių r. sav.","46","AstraZeneca","Pirma dozė",4,NA,NA,12483
2021-03-02,"91","Šiaulių r. sav.","46","AstraZeneca","Antra dozė",NA,NA,NA,12541
2021-03-02,"91","Šiaulių r. sav.","46","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12600
2021-03-02,"91","Šiaulių r. sav.","46","Pfizer-BioNTech","Pirma dozė",109,NA,NA,12622
2021-03-02,"91","Šiaulių r. sav.","46","Moderna","Pirma dozė",2,NA,NA,12718
2021-03-02,"91","Šiaulių r. sav.","46","Moderna","Antra dozė",11,NA,NA,12719
2021-03-02,"94","Jurbarko r. sav.","17","AstraZeneca","Antra dozė",NA,NA,NA,12446
2021-03-02,"94","Jurbarko r. sav.","17","Moderna","Antra dozė",NA,NA,NA,12461
2021-03-02,"94","Jurbarko r. sav.","17","AstraZeneca","Pirma dozė",11,NA,NA,12488
2021-03-02,"94","Jurbarko r. sav.","17","Moderna","Pirma dozė",1,NA,NA,12518
2021-03-02,"94","Jurbarko r. sav.","17","Pfizer-BioNTech","Antra dozė",1,NA,NA,12564
2021-03-02,"94","Jurbarko r. sav.","17","Pfizer-BioNTech","Pirma dozė",6,NA,NA,12618
2021-03-03,"00","Lietuva","00","Pfizer-BioNTech","Pirma dozė",5429,NA,NA,12084
2021-03-03,"00","Lietuva","00","AstraZeneca","Pirma dozė",3128,NA,11400,12109
2021-03-03,"00","Lietuva","00","Moderna","Pirma dozė",1140,NA,NA,12119
2021-03-03,"00","Lietuva","00","Pfizer-BioNTech","Antra dozė",1549,NA,NA,12147
2021-03-03,"00","Lietuva","00","AstraZeneca","Antra dozė",NA,NA,11400,12150
2021-03-03,"00","Lietuva","00","Moderna","Antra dozė",657,NA,NA,12170
2021-03-03,"11","Alytaus m. sav.","06","Moderna","Pirma dozė",4,NA,NA,12133
2021-03-03,"11","Alytaus m. sav.","06","Moderna","Antra dozė",2,NA,NA,12162
2021-03-03,"11","Alytaus m. sav.","06","AstraZeneca","Pirma dozė",NA,NA,300,12353
2021-03-03,"11","Alytaus m. sav.","06","AstraZeneca","Antra dozė",NA,NA,300,12354
2021-03-03,"11","Alytaus m. sav.","06","Pfizer-BioNTech","Antra dozė",16,NA,NA,12366
2021-03-03,"11","Alytaus m. sav.","06","Pfizer-BioNTech","Pirma dozė",269,NA,NA,12412
2021-03-03,"12","Birštono sav.","10","Moderna","Antra dozė",1,NA,NA,12087
2021-03-03,"12","Birštono sav.","10","Pfizer-BioNTech","Antra dozė",2,NA,NA,12089
2021-03-03,"12","Birštono sav.","10","Moderna","Pirma dozė",NA,NA,NA,12130
2021-03-03,"12","Birštono sav.","10","Pfizer-BioNTech","Pirma dozė",30,NA,NA,12132
2021-03-03,"12","Birštono sav.","10","AstraZeneca","Pirma dozė",12,NA,NA,12345
2021-03-03,"12","Birštono sav.","10","AstraZeneca","Antra dozė",NA,NA,NA,12372
2021-03-03,"13","Vilniaus m. sav.","01","Pfizer-BioNTech","Pirma dozė",905,NA,NA,12289
2021-03-03,"13","Vilniaus m. sav.","01","Pfizer-BioNTech","Antra dozė",317,NA,NA,12332
2021-03-03,"13","Vilniaus m. sav.","01","AstraZeneca","Pirma dozė",759,NA,NA,12339
2021-03-03,"13","Vilniaus m. sav.","01","AstraZeneca","Antra dozė",NA,NA,NA,12367
2021-03-03,"13","Vilniaus m. sav.","01","Moderna","Antra dozė",172,NA,NA,12374
2021-03-03,"13","Vilniaus m. sav.","01","Moderna","Pirma dozė",609,NA,NA,12423
2021-03-03,"15","Druskininkų sav.","12","Pfizer-BioNTech","Antra dozė",6,NA,NA,12256
2021-03-03,"15","Druskininkų sav.","12","Moderna","Antra dozė",121,NA,NA,12260
2021-03-03,"15","Druskininkų sav.","12","AstraZeneca","Pirma dozė",33,NA,100,12268
2021-03-03,"15","Druskininkų sav.","12","AstraZeneca","Antra dozė",NA,NA,100,12269
2021-03-03,"15","Druskininkų sav.","12","Pfizer-BioNTech","Pirma dozė",63,NA,NA,12326
2021-03-03,"15","Druskininkų sav.","12","Moderna","Pirma dozė",NA,NA,NA,12334
2021-03-03,"18","Marijampolės sav.","28","Moderna","Pirma dozė",2,NA,NA,12184
2021-03-03,"18","Marijampolės sav.","28","AstraZeneca","Antra dozė",NA,NA,400,12188
2021-03-03,"18","Marijampolės sav.","28","AstraZeneca","Pirma dozė",9,NA,400,12203
2021-03-03,"18","Marijampolės sav.","28","Moderna","Antra dozė",2,NA,NA,12228
2021-03-03,"18","Marijampolės sav.","28","Pfizer-BioNTech","Pirma dozė",110,NA,NA,12242
2021-03-03,"18","Marijampolės sav.","28","Pfizer-BioNTech","Antra dozė",7,NA,NA,12243
2021-03-03,"19","Kauno m. sav.","02","Moderna","Pirma dozė",2,NA,NA,12096
2021-03-03,"19","Kauno m. sav.","02","Moderna","Antra dozė",10,NA,NA,12171
2021-03-03,"19","Kauno m. sav.","02","Pfizer-BioNTech","Pirma dozė",192,NA,NA,12261
2021-03-03,"19","Kauno m. sav.","02","Pfizer-BioNTech","Antra dozė",68,NA,NA,12307
2021-03-03,"19","Kauno m. sav.","02","AstraZeneca","Pirma dozė",860,NA,NA,12335
2021-03-03,"19","Kauno m. sav.","02","AstraZeneca","Antra dozė",NA,NA,NA,12362
2021-03-03,"21","Klaipėdos m. sav.","03","AstraZeneca","Antra dozė",NA,NA,1000,12241
2021-03-03,"21","Klaipėdos m. sav.","03","AstraZeneca","Pirma dozė",21,NA,1000,12294
2021-03-03,"21","Klaipėdos m. sav.","03","Pfizer-BioNTech","Antra dozė",20,NA,NA,12358
2021-03-03,"21","Klaipėdos m. sav.","03","Pfizer-BioNTech","Pirma dozė",529,NA,NA,12380
2021-03-03,"21","Klaipėdos m. sav.","03","Moderna","Pirma dozė",72,NA,NA,12384
2021-03-03,"21","Klaipėdos m. sav.","03","Moderna","Antra dozė",1,NA,NA,12408
2021-03-03,"23","Neringos sav.","31","AstraZeneca","Pirma dozė",1,NA,NA,12156
2021-03-03,"23","Neringos sav.","31","AstraZeneca","Antra dozė",NA,NA,NA,12157
2021-03-03,"23","Neringos sav.","31","Moderna","Antra dozė",1,NA,NA,12343
2021-03-03,"23","Neringos sav.","31","Pfizer-BioNTech","Antra dozė",1,NA,NA,12378
2021-03-03,"23","Neringos sav.","31","Pfizer-BioNTech","Pirma dozė",3,NA,NA,12400
2021-03-03,"23","Neringos sav.","31","Moderna","Pirma dozė",NA,NA,NA,12422
2021-03-03,"25","Palangos m. sav.","34","Moderna","Antra dozė",NA,NA,NA,12258
2021-03-03,"25","Palangos m. sav.","34","Pfizer-BioNTech","Pirma dozė",28,NA,NA,12286
2021-03-03,"25","Palangos m. sav.","34","Moderna","Pirma dozė",10,NA,NA,12287
2021-03-03,"25","Palangos m. sav.","34","Pfizer-BioNTech","Antra dozė",7,NA,NA,12302
2021-03-03,"25","Palangos m. sav.","34","AstraZeneca","Antra dozė",NA,NA,100,12342
2021-03-03,"25","Palangos m. sav.","34","AstraZeneca","Pirma dozė",18,NA,100,12391
2021-03-03,"27","Panevėžio m. sav.","05","AstraZeneca","Antra dozė",NA,NA,600,12136
2021-03-03,"27","Panevėžio m. sav.","05","AstraZeneca","Pirma dozė",63,NA,600,12165
2021-03-03,"27","Panevėžio m. sav.","05","Pfizer-BioNTech","Antra dozė",232,NA,NA,12270
2021-03-03,"27","Panevėžio m. sav.","05","Moderna","Antra dozė",1,NA,NA,12280
2021-03-03,"27","Panevėžio m. sav.","05","Pfizer-BioNTech","Pirma dozė",19,NA,NA,12297
2021-03-03,"27","Panevėžio m. sav.","05","Moderna","Pirma dozė",1,NA,NA,12300
2021-03-03,"29","Šiaulių m. sav.","04","Pfizer-BioNTech","Pirma dozė",221,NA,NA,12104
2021-03-03,"29","Šiaulių m. sav.","04","Pfizer-BioNTech","Antra dozė",17,NA,NA,12105
2021-03-03,"29","Šiaulių m. sav.","04","AstraZeneca","Pirma dozė",1,NA,700,12191
2021-03-03,"29","Šiaulių m. sav.","04","AstraZeneca","Antra dozė",NA,NA,700,12192
2021-03-03,"29","Šiaulių m. sav.","04","Moderna","Pirma dozė",109,NA,NA,12386
2021-03-03,"29","Šiaulių m. sav.","04","Moderna","Antra dozė",171,NA,NA,12416
2021-03-03,"30","Visagino sav.","59","Moderna","Pirma dozė",NA,NA,NA,12080
2021-03-03,"30","Visagino sav.","59","Moderna","Antra dozė",NA,NA,NA,12081
2021-03-03,"30","Visagino sav.","59","AstraZeneca","Pirma dozė",NA,NA,100,12223
2021-03-03,"30","Visagino sav.","59","AstraZeneca","Antra dozė",NA,NA,100,12224
2021-03-03,"30","Visagino sav.","59","Pfizer-BioNTech","Pirma dozė",23,NA,NA,12276
2021-03-03,"30","Visagino sav.","59","Pfizer-BioNTech","Antra dozė",NA,NA,NA,12319
2021-03-03,"32","Akmenės r. sav.","07","Moderna","Pirma dozė",1,NA,NA,12185
2021-03-03,"32","Akmenės r. sav.","07","Moderna","Antra dozė",2,NA,NA,12186
2021-03-03,"32","Akmenės r. sav.","07","AstraZeneca","Pirma dozė",10,NA,200,12199
2021-03-03,"32","Akmenės r. sav.","07","AstraZeneca","Antra dozė",NA,NA,200,12220
2021-03-03,"32","Akmenės r. sav.","07","Pfizer-BioNTech","Antra dozė",10,NA,NA,12288
2021-03-03,"32","Akmenės r. sav.","07","Pfizer-BioNTech","Pirma dozė",72,NA,NA,12331
2021-03-03,"33","Alytaus r. sav.","08","Pfizer-BioNTech","Pirma dozė",54,NA,NA,12083
2021-03-03,"33","Alytaus r. sav.","08","Pfizer-BioNTech","Antra dozė",15,NA,NA,12148
2021-03-03,"33","Alytaus r. sav.","08","AstraZeneca","Pirma dozė",1,NA,300,12257
2021-03-03,"33","Alytaus r. sav.","08","AstraZeneca","Antra dozė",NA,NA,300,12329
2021-03-03,"33","Alytaus r. sav.","08","Moderna","Pirma dozė",52,NA,NA,12370
2021-03-03,"33","Alytaus r. sav.","08","Moderna","Antra dozė",3,NA,NA,12390
2021-03-03,"34","Anykščių r. sav.","09","AstraZeneca","Pirma dozė",12,NA,200,12095
2021-03-03,"34","Anykščių r. sav.","09","Pfizer-BioNTech","Pirma dozė",16,NA,NA,12103
2021-03-03,"34","Anykščių r. sav.","09","Moderna","Antra dozė",1,NA,NA,12111
2021-03-03,"34","Anykščių r. sav.","09","AstraZeneca","Antra dozė",NA,NA,200,12137
2021-03-03,"34","Anykščių r. sav.","09","Pfizer-BioNTech","Antra dozė",32,NA,NA,12146
2021-03-03,"34","Anykščių r. sav.","09","Moderna","Pirma dozė",3,NA,NA,12152
2021-03-03,"36","Biržų r. sav.","11","Pfizer-BioNTech","Pirma dozė",NA,NA,NA,12100
2021-03-03,"36","Biržų r. sav.","11","Pfizer-BioNTech","Antra dozė",2,NA,NA,12176
2021-03-03,"36","Biržų r. sav.","11","Moderna","Pirma dozė",NA,NA,NA,12193
